latitude,longitude,altitude,geometry,Name,Description
1.3701886043625,103.843413241014,0,Point,kml_11,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>122</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>ANG MO KIO AVENUE 3</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1753</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>560122</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>B02015J000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>DEC1603A9CDAA8B2</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>"
1.42213865028433,103.832882666076,0,Point,kml_12,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>KAI SOON SUPERMARKET PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>780</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>YISHUN RING ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>3546</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>760780</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>W03223N000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>97BC62A54004ABA9</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>"
1.32325040085144,103.767260053848,0,Point,kml_13,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>41</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>SUNSET WAY</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>01A</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>597071</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW08141P000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>5B36941E8637D978</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>"
1.32257317593847,103.814245545298,0,Point,kml_14,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>THE FISHWIVES PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>501</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>BUKIT TIMAH ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>05B</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>259760</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>W02430L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>D1ABF0A07806E6A5</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>"
1.33429241375195,103.87874621482,0,Point,kml_15,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>PRIME SUPERMARKET LIMITED</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>UPPER ALJUNIED LANE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>360001</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE04040C000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>348D2160A5640B99</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>"
1.31420654866153,103.886699759329,0,Point,kml_16,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>ABEDIN TRADING PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>599</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>GEYLANG ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>389538</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE15464L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>527AE12639704BB5</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>"
1.30222178109552,103.876152670397,0,Point,kml_17,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>5</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>STADIUM WALK</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>397693</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE07216L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>B63A248EF9D05582</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>"
1.32021101601675,103.843656771807,0,Point,kml_18,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>238</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>THOMSON ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>28/29</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>307683</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>W02074L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>2CB5FB935C95714E</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183654</td> </tr></table></center>"
1.37834971351323,103.762741183479,0,Point,kml_19,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SONG FISH DEALER PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>17</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>PETIR ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>3</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>678278</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW17069X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>0F6D28052F81A605</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>"
1.43991607901426,103.800701205041,0,Point,kml_20,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>676</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>WOODLANDS DRIVE 71</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>4</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>730676</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW18310J000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>80FFC5863445363D</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>"
1.30778510070706,103.857010987509,0,Point,kml_21,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JALAN BERSEH</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>3/22</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>209037</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE12096L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>0345D5333A79129B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.30484344487426,103.823852799187,0,Point,kml_22,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>163</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TANGLIN ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>2/3</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>247933</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>W02073N000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>0F0E200CDB5F3678</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.30344597442988,103.80938167216,0,Point,kml_23,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>BLUEWATER SEAFOOD PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>8D</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>DEMPSEY ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>249672</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE18D64L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>0A84C7734855DF0F</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.30570970646179,103.824463823195,0,Point,kml_24,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>WONS BUTCHERY PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>ST. MARTIN'S DRIVE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>257988</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE18G34E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>2A8AD7C49BB35393</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.31064350283582,103.795246166645,0,Point,kml_25,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>LITTLE FARMS PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>3</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>LORONG LIPUT</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>4</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>277725</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE18I13C000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>A887A4094F9E78C9</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.31245104539871,103.87962231543,0,Point,kml_26,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>B & S MINI MART PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>310</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>GEYLANG ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>389349</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE14Q85A000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>4DFE6BEAE93CDC87</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.30373373435466,103.896498243508,0,Point,kml_27,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>CHEE MIN KUAN, SIMON</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>342</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TANJONG KATONG ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>437112</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE14965K000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7827732A1824519B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.31845201086353,103.985869406123,0,Point,kml_28,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>JSJ CORPORATION PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>31A</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TANAH MERAH COAST ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>498720</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE17345J000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>FDD2F7C14A0999CC</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.37860238037503,103.941978177656,0,Point,kml_29,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>U STARS PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>625</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>ELIAS ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>302</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>510625</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE04092A000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>5FF712EFFA4F8498</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.34082661486743,103.774213263461,0,Point,kml_30,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>LOTTE MART PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>17</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>LORONG KILAT</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>2</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>598139</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW06806E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>84C132EF00F2782B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.32210836314021,103.727480745718,0,Point,kml_31,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>AJMAL TRADING GROUP PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>5</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JALAN PAPAN</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>32</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>619396</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW16B52K000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>93A2A674B553E67B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
1.32491980413317,103.705099705855,0,Point,kml_32,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>MURUGAN TRADERS PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>9</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TRACTOR ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td></td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>627970</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW18B79P000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F1EBC8EAFDAA9EF8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20181003180619</td> </tr></table></center>"
